request,product,quantity,client,cluster,duedate,refuse cost,delay cost
693,0,2,33,5,92,2.72,1.36
694,0,3,33,5,32,5.68,2.84
695,0,3,33,5,221,5.44,2.72
696,1,288,33,5,-4,3.98,1.99
697,1,178,33,5,127,3.52,1.76
698,1,234,33,5,2,3.82,1.91
699,1,165,33,5,18,1.68,0.84
700,2,221,33,5,129,4.12,2.06
701,2,372,33,5,209,3.74,1.87
702,2,242,33,5,163,3.6,1.8
703,2,165,33,5,115,2.08,1.04
704,2,318,33,5,84,3.14,1.57
705,2,236,33,5,177,2.58,1.29
706,2,240,33,5,17,2.74,1.37
707,2,196,33,5,149,4.48,2.24
708,2,128,33,5,163,1.92,0.96
709,2,289,33,5,110,1.68,0.84
710,3,144,33,5,137,2.74,1.37
711,3,252,33,5,83,2.94,1.47
712,3,286,33,5,128,4.26,2.13
713,3,233,33,5,118,4.16,2.08
714,3,256,33,5,188,3.02,1.51
715,3,165,33,5,244,2.18,1.09
716,0,1,34,7,11,4.96,2.48
717,1,234,34,7,107,4.62,2.31
718,1,302,34,7,137,2.78,1.39
719,1,378,34,7,-2,1.88,0.94
720,1,239,34,7,21,4.18,2.09
721,1,214,34,7,60,3.86,1.93
722,1,198,34,7,230,3.3,1.65
723,1,227,34,7,48,5.12,2.56
724,2,159,34,7,87,3.26,1.63
725,2,208,34,7,70,3.42,1.71
726,2,182,34,7,-47,2.56,1.28
727,2,207,34,7,-63,2.98,1.49
728,3,203,34,7,-64,4.1,2.05
729,3,170,34,7,171,3.4,1.7
730,3,248,34,7,55,2.48,1.24
731,3,418,34,7,175,1.42,0.71
732,3,232,34,7,47,2.9,1.45
733,3,205,34,7,233,4.6,2.3
734,0,3,35,2,-14,4.06,2.03
735,0,7,35,2,42,4.18,2.09
736,0,2,35,2,14,3.38,1.69
737,0,6,35,2,30,4.62,2.31
738,0,5,35,2,174,3.82,1.91
739,0,3,35,2,2,1.46,0.73
740,0,3,35,2,66,3.72,1.86
741,1,261,35,2,130,2.96,1.48
742,1,248,35,2,41,4.24,2.12
743,1,132,35,2,150,3.98,1.99
744,1,135,35,2,32,4.3,2.15
745,1,162,35,2,172,4.0,2.0
746,1,152,35,2,-12,1.54,0.77
747,1,186,35,2,235,3.16,1.58
748,1,207,35,2,124,2.96,1.48
749,1,193,35,2,218,4.88,2.44
750,2,249,35,2,191,4.76,2.38
751,2,362,35,2,-33,3.82,1.91
752,2,228,35,2,103,4.04,2.02
753,2,191,35,2,68,3.22,1.61
754,2,319,35,2,151,5.52,2.76
755,2,162,35,2,117,1.9,0.95
756,3,227,35,2,157,3.04,1.52
757,3,243,35,2,121,3.56,1.78
758,3,197,35,2,-68,4.14,2.07
759,3,139,35,2,24,2.82,1.41
760,3,153,35,2,10,3.36,1.68
761,3,129,35,2,116,4.46,2.23
762,0,4,36,10,241,3.34,1.67
763,0,2,36,10,61,4.2,2.1
764,0,2,36,10,40,3.04,1.52
765,0,5,36,10,164,4.26,2.13
766,0,7,36,10,223,3.36,1.68
767,0,2,36,10,-62,3.36,1.68
768,0,2,36,10,158,3.76,1.88
769,0,1,36,10,17,3.78,1.89
770,0,7,36,10,64,1.44,0.72
771,0,9,36,10,0,4.64,2.32
772,0,9,36,10,129,3.6,1.8
773,1,274,36,10,246,4.48,2.24
774,1,223,36,10,60,4.18,2.09
775,1,329,36,10,126,4.64,2.32
776,1,254,36,10,171,1.9,0.95
777,1,250,36,10,85,4.42,2.21
778,1,260,36,10,203,3.1,1.55
779,2,557,36,10,132,4.48,2.24
780,2,232,36,10,230,3.26,1.63
781,2,281,36,10,35,4.46,2.23
782,2,207,36,10,117,3.16,1.58
783,2,180,36,10,12,3.46,1.73
784,3,245,36,10,241,3.52,1.76
785,3,190,36,10,190,3.56,1.78
786,3,193,36,10,70,3.2,1.6
787,3,237,36,10,170,2.38,1.19
788,3,271,36,10,148,4.44,2.22
789,3,161,36,10,111,3.56,1.78
790,3,259,36,10,117,5.48,2.74
791,3,191,36,10,157,5.46,2.73
792,3,234,36,10,-9,2.7,1.35
793,3,227,36,10,203,2.8,1.4
794,3,259,36,10,67,3.18,1.59
795,3,241,36,10,221,2.54,1.27
796,3,129,36,10,-6,4.76,2.38
797,3,194,36,10,101,5.24,2.62
798,3,440,36,10,149,4.94,2.47
799,3,158,36,10,15,4.28,2.14
800,3,324,36,10,69,3.32,1.66
801,3,198,36,10,61,4.36,2.18
802,3,249,36,10,206,2.18,1.09
803,3,436,36,10,26,2.16,1.08
804,0,5,37,7,210,2.74,1.37
805,0,2,37,7,110,4.38,2.19
806,0,5,37,7,146,3.08,1.54
807,0,2,37,7,35,3.14,1.57
808,0,1,37,7,-27,3.26,1.63
809,0,3,37,7,132,3.06,1.53
810,0,4,37,7,204,3.9,1.95
811,0,1,37,7,62,4.16,2.08
812,0,2,37,7,149,2.94,1.47
813,1,147,37,7,193,3.88,1.94
814,1,291,37,7,247,3.76,1.88
815,1,215,37,7,72,0.98,0.49
816,1,181,37,7,229,1.48,0.74
817,1,193,37,7,11,3.46,1.73
818,2,146,37,7,166,3.26,1.63
819,2,310,37,7,128,2.1,1.05
820,2,341,37,7,143,3.76,1.88
821,2,204,37,7,143,1.76,0.88
822,2,234,37,7,-75,3.82,1.91
823,2,314,37,7,186,4.96,2.48
824,2,225,37,7,90,4.36,2.18
825,2,179,37,7,107,3.48,1.74
826,2,301,37,7,180,3.72,1.86
827,2,229,37,7,90,2.16,1.08
828,2,204,37,7,87,2.08,1.04
829,2,205,37,7,51,3.0,1.5
830,2,227,37,7,184,2.7,1.35
831,2,205,37,7,55,4.68,2.34
832,3,150,37,7,224,2.62,1.31
833,3,437,37,7,-25,2.6,1.3
834,3,297,37,7,104,3.58,1.79
835,0,3,38,12,84,3.96,1.98
836,0,6,38,12,-13,2.84,1.42
837,1,224,38,12,48,4.96,2.48
838,1,193,38,12,77,3.32,1.66
839,1,129,38,12,112,3.06,1.53
840,1,242,38,12,121,4.56,2.28
841,1,178,38,12,70,4.74,2.37
842,2,225,38,12,23,4.3,2.15
843,2,240,38,12,195,3.56,1.78
844,2,247,38,12,88,3.92,1.96
845,2,233,38,12,215,2.46,1.23
846,2,373,38,12,86,2.3,1.15
847,2,177,38,12,-61,3.52,1.76
848,2,216,38,12,58,4.32,2.16
849,2,181,38,12,108,2.44,1.22
850,3,411,38,12,85,4.04,2.02
851,3,160,38,12,96,2.96,1.48
852,3,389,38,12,140,4.54,2.27
853,3,226,38,12,88,3.36,1.68
854,3,289,38,12,-75,2.78,1.39
855,3,208,38,12,143,3.84,1.92
856,3,242,38,12,95,3.6,1.8
857,3,276,38,12,-23,4.32,2.16
858,0,3,39,4,170,3.58,1.79
859,0,4,39,4,169,4.6,2.3
860,0,5,39,4,-23,4.74,2.37
861,1,206,39,4,27,1.56,0.78
862,1,177,39,4,13,4.8,2.4
863,1,226,39,4,35,2.98,1.49
864,2,156,39,4,74,4.38,2.19
865,2,400,39,4,74,3.14,1.57
866,2,261,39,4,5,4.04,2.02
867,2,166,39,4,-51,3.74,1.87
868,2,257,39,4,195,4.94,2.47
869,2,426,39,4,145,3.8,1.9
870,2,279,39,4,145,4.32,2.16
871,2,206,39,4,38,3.02,1.51
872,2,188,39,4,177,3.82,1.91
873,2,269,39,4,187,3.96,1.98
874,3,265,39,4,172,3.8,1.9
875,3,152,39,4,141,3.64,1.82
876,3,308,39,4,211,4.2,2.1
877,3,193,39,4,68,4.32,2.16
878,3,344,39,4,137,4.08,2.04
879,3,231,39,4,166,4.48,2.24
880,0,4,40,11,218,1.76,0.88
881,0,5,40,11,23,2.38,1.19
882,0,3,40,11,184,5.0,2.5
883,0,3,40,11,206,3.92,1.96
884,1,161,40,11,185,3.5,1.75
885,1,140,40,11,98,3.72,1.86
886,1,184,40,11,158,3.78,1.89
887,1,208,40,11,0,4.68,2.34
888,1,287,40,11,207,2.78,1.39
889,1,233,40,11,75,1.62,0.81
890,1,203,40,11,-65,0.44,0.22
891,1,161,40,11,-29,4.72,2.36
892,2,244,40,11,183,4.76,2.38
893,2,178,40,11,77,3.12,1.56
894,2,265,40,11,228,3.22,1.61
895,2,246,40,11,135,2.76,1.38
896,2,216,40,11,183,2.34,1.17
897,3,191,40,11,55,1.52,0.76
898,3,181,40,11,228,4.5,2.25
899,3,268,40,11,58,3.44,1.72
900,3,326,40,11,45,2.98,1.49
901,0,1,41,8,72,2.2,1.1
902,0,3,41,8,159,1.92,0.96
903,0,3,41,8,177,5.28,2.64
904,1,173,41,8,93,3.9,1.95
905,1,274,41,8,-11,2.34,1.17
906,1,285,41,8,42,4.06,2.03
907,1,234,41,8,169,3.56,1.78
908,1,259,41,8,161,3.64,1.82
909,1,251,41,8,164,3.72,1.86
910,2,228,41,8,-21,3.46,1.73
911,2,239,41,8,145,2.74,1.37
912,2,357,41,8,251,3.12,1.56
913,2,267,41,8,103,3.08,1.54
914,2,269,41,8,126,2.94,1.47
915,2,156,41,8,248,3.14,1.57
916,2,303,41,8,151,1.52,0.76
917,2,302,41,8,166,4.18,2.09
918,2,295,41,8,158,3.18,1.59
919,3,237,41,8,0,2.5,1.25
920,3,298,41,8,177,4.22,2.11
921,3,175,41,8,226,2.78,1.39
922,3,396,41,8,123,3.72,1.86
923,3,338,41,8,122,3.08,1.54
924,3,158,41,8,112,4.12,2.06
925,3,204,41,8,207,2.9,1.45
926,0,4,42,10,48,3.96,1.98
927,0,3,42,10,45,4.3,2.15
928,1,274,42,10,75,4.24,2.12
929,1,246,42,10,163,2.16,1.08
930,1,200,42,10,157,4.54,2.27
931,1,342,42,10,156,4.68,2.34
932,1,234,42,10,153,4.62,2.31
933,2,206,42,10,101,3.94,1.97
934,2,372,42,10,203,4.46,2.23
935,2,237,42,10,117,3.82,1.91
936,2,236,42,10,181,4.32,2.16
937,2,144,42,10,-14,4.52,2.26
938,2,149,42,10,168,4.1,2.05
939,2,233,42,10,48,3.2,1.6
940,2,246,42,10,79,4.4,2.2
941,3,139,42,10,145,1.66,0.83
942,3,206,42,10,203,2.14,1.07
943,3,184,42,10,191,3.48,1.74
944,3,317,42,10,184,5.3,2.65
945,3,288,42,10,213,3.48,1.74
946,3,219,42,10,61,4.38,2.19
947,3,224,42,10,214,4.52,2.26
948,0,5,43,15,7,4.54,2.27
949,0,5,43,15,88,3.28,1.64
950,1,230,43,15,167,4.02,2.01
951,1,212,43,15,131,4.66,2.33
952,1,181,43,15,164,2.8,1.4
953,1,205,43,15,151,3.34,1.67
954,2,366,43,15,87,3.26,1.63
955,2,315,43,15,157,3.66,1.83
956,2,253,43,15,82,3.02,1.51
957,2,207,43,15,-10,4.62,2.31
958,2,257,43,15,54,2.98,1.49
959,2,400,43,15,-35,3.94,1.97
960,3,262,43,15,206,2.22,1.11
961,3,229,43,15,125,4.62,2.31
962,3,311,43,15,-19,3.72,1.86
963,3,126,43,15,128,4.44,2.22
964,3,221,43,15,135,2.02,1.01
965,3,179,43,15,153,2.94,1.47
966,3,168,43,15,56,3.62,1.81
967,3,173,43,15,33,3.28,1.64
968,0,1,44,4,106,1.9,0.95
969,1,191,44,4,177,3.04,1.52
970,1,416,44,4,-55,4.42,2.21
971,1,164,44,4,203,2.74,1.37
972,1,265,44,4,82,3.86,1.93
973,1,193,44,4,62,4.24,2.12
974,1,315,44,4,3,4.1,2.05
975,1,156,44,4,12,3.78,1.89
976,1,195,44,4,178,2.6,1.3
977,1,222,44,4,215,3.88,1.94
978,2,167,44,4,158,4.16,2.08
979,2,180,44,4,-41,2.82,1.41
980,2,279,44,4,51,4.34,2.17
981,2,386,44,4,205,3.74,1.87
982,3,205,44,4,-16,3.8,1.9
983,3,176,44,4,81,4.1,2.05
984,3,228,44,4,23,3.44,1.72
985,3,404,44,4,112,3.18,1.59
986,3,290,44,4,171,2.66,1.33
987,3,234,44,4,154,3.52,1.76
988,3,281,44,4,207,5.16,2.58
989,0,4,45,8,174,4.96,2.48
990,0,3,45,8,45,3.18,1.59
991,0,3,45,8,209,3.0,1.5
992,0,4,45,8,190,4.28,2.14
993,0,4,45,8,52,4.42,2.21
994,1,327,45,8,-7,4.22,2.11
995,1,361,45,8,2,4.48,2.24
996,1,255,45,8,202,3.16,1.58
997,1,240,45,8,-9,4.44,2.22
998,2,330,45,8,120,4.78,2.39
999,3,251,45,8,82,3.1,1.55
1000,3,261,45,8,145,2.52,1.26
1001,3,308,45,8,213,3.76,1.88
1002,3,324,45,8,127,1.8,0.9
1003,3,183,45,8,-18,4.46,2.23
1004,3,245,45,8,172,4.46,2.23
1005,0,1,46,3,168,3.52,1.76
1006,0,5,46,3,129,3.46,1.73
1007,0,6,46,3,218,3.74,1.87
1008,1,414,46,3,152,2.48,1.24
1009,1,255,46,3,144,5.1,2.55
1010,1,392,46,3,-5,3.28,1.64
1011,1,243,46,3,96,4.42,2.21
1012,1,252,46,3,44,2.42,1.21
1013,2,195,46,3,115,1.7,0.85
1014,2,174,46,3,158,3.14,1.57
1015,2,200,46,3,203,3.7,1.85
1016,2,313,46,3,119,1.52,0.76
1017,2,154,46,3,53,3.96,1.98
1018,2,306,46,3,35,2.64,1.32
1019,2,185,46,3,78,4.28,2.14
1020,3,180,46,3,62,3.72,1.86
1021,3,200,46,3,117,4.22,2.11
1022,3,324,46,3,120,3.14,1.57
1023,0,2,47,3,244,3.96,1.98
1024,0,3,47,3,48,4.44,2.22
1025,0,2,47,3,217,3.78,1.89
1026,0,1,47,3,1,3.7,1.85
1027,1,321,47,3,232,2.66,1.33
1028,1,204,47,3,112,3.52,1.76
1029,1,349,47,3,176,4.1,2.05
1030,1,199,47,3,120,1.96,0.98
1031,1,194,47,3,126,5.94,2.97
1032,1,414,47,3,58,4.6,2.3
1033,1,189,47,3,39,5.3,2.65
1034,1,183,47,3,176,2.9,1.45
1035,1,177,47,3,102,3.12,1.56
1036,1,190,47,3,66,2.94,1.47
1037,2,177,47,3,203,2.56,1.28
1038,2,178,47,3,134,5.84,2.92
1039,2,317,47,3,107,5.24,2.62
1040,2,602,47,3,-4,4.34,2.17
1041,2,209,47,3,44,3.66,1.83
1042,3,215,47,3,96,3.04,1.52
1043,3,258,47,3,210,4.52,2.26
1044,3,391,47,3,7,5.62,2.81
1045,3,206,47,3,24,4.02,2.01
1046,3,273,47,3,227,1.96,0.98
1047,0,5,48,1,35,4.82,2.41
1048,0,3,48,1,-62,4.18,2.09
1049,0,11,48,1,105,5.42,2.71
1050,1,198,48,1,215,3.04,1.52
1051,1,265,48,1,116,3.28,1.64
1052,1,201,48,1,196,4.06,2.03
1053,1,329,48,1,204,3.48,1.74
1054,1,331,48,1,17,3.1,1.55
1055,1,309,48,1,131,5.66,2.83
1056,2,440,48,1,214,4.18,2.09
1057,2,169,48,1,151,2.88,1.44
1058,2,265,48,1,203,2.6,1.3
1059,2,147,48,1,199,3.76,1.88
1060,2,193,48,1,82,3.42,1.71
1061,2,188,48,1,166,0.6,0.3
1062,2,225,48,1,114,3.56,1.78
1063,2,196,48,1,86,2.68,1.34
1064,2,429,48,1,126,5.04,2.52
1065,2,183,48,1,41,3.66,1.83
1066,2,371,48,1,90,4.24,2.12
1067,2,134,48,1,214,3.66,1.83
1068,2,153,48,1,13,3.04,1.52
1069,3,179,48,1,123,4.7,2.35
1070,3,196,48,1,-64,3.56,1.78
1071,3,307,48,1,4,5.08,2.54
1072,3,230,48,1,133,4.0,2.0
1073,3,269,48,1,208,4.06,2.03
1074,3,191,48,1,-63,3.28,1.64
1075,3,190,48,1,85,2.58,1.29
1076,3,258,48,1,251,4.58,2.29
1077,0,2,49,1,151,3.84,1.92
1078,0,5,49,1,142,3.72,1.86
1079,0,5,49,1,183,2.92,1.46
1080,0,5,49,1,-56,3.68,1.84
1081,0,1,49,1,172,4.64,2.32
1082,0,3,49,1,98,3.3,1.65
1083,0,2,49,1,170,4.12,2.06
1084,0,4,49,1,56,4.46,2.23
1085,0,3,49,1,20,3.3,1.65
1086,0,3,49,1,140,3.68,1.84
1087,0,2,49,1,-25,5.3,2.65
1088,1,175,49,1,209,3.5,1.75
1089,1,201,49,1,122,2.3,1.15
1090,1,229,49,1,-12,1.68,0.84
1091,1,200,49,1,6,2.92,1.46
1092,1,388,49,1,69,3.06,1.53
1093,1,281,49,1,208,2.84,1.42
1094,1,261,49,1,83,5.66,2.83
1095,2,227,49,1,78,2.28,1.14
1096,2,203,49,1,223,4.94,2.47
1097,2,380,49,1,198,2.56,1.28
1098,2,260,49,1,150,3.22,1.61
1099,2,215,49,1,110,3.92,1.96
1100,2,230,49,1,-13,3.46,1.73
1101,2,224,49,1,161,2.02,1.01
1102,2,163,49,1,-9,3.12,1.56
1103,2,225,49,1,136,4.34,2.17
1104,2,269,49,1,75,3.9,1.95
1105,2,158,49,1,171,4.86,2.43
1106,2,257,49,1,101,3.72,1.86
1107,2,148,49,1,216,2.34,1.17
1108,2,407,49,1,242,3.44,1.72
1109,3,186,49,1,-49,3.54,1.77
1110,3,239,49,1,236,3.22,1.61
1111,3,311,49,1,195,3.94,1.97
1112,0,3,50,6,159,5.58,2.79
1113,0,4,50,6,199,2.24,1.12
1114,0,17,50,6,147,3.52,1.76
1115,1,184,50,6,111,2.52,1.26
1116,1,158,50,6,143,3.82,1.91
1117,1,242,50,6,104,3.56,1.78
1118,1,212,50,6,190,4.34,2.17
1119,1,286,50,6,6,4.3,2.15
1120,1,200,50,6,34,4.86,2.43
1121,1,343,50,6,58,3.62,1.81
1122,1,271,50,6,122,4.42,2.21
1123,1,188,50,6,213,3.72,1.86
1124,1,225,50,6,43,4.32,2.16
1125,1,188,50,6,93,3.16,1.58
1126,2,234,50,6,109,2.3,1.15
1127,2,396,50,6,219,2.52,1.26
1128,2,141,50,6,207,3.62,1.81
1129,2,130,50,6,242,3.38,1.69
1130,3,238,50,6,102,4.12,2.06
1131,3,206,50,6,-9,4.14,2.07
1132,3,126,50,6,228,3.28,1.64
1133,3,269,50,6,176,4.3,2.15
1134,3,254,50,6,95,3.4,1.7
1135,3,449,50,6,249,4.38,2.19
1136,3,154,50,6,214,4.54,2.27
1137,3,232,50,6,82,4.28,2.14
1138,3,189,50,6,67,3.24,1.62
1139,3,250,50,6,22,3.94,1.97
1140,0,2,51,7,197,2.96,1.48
1141,0,2,51,7,206,5.34,2.67
1142,0,7,51,7,70,3.46,1.73
1143,1,211,51,7,59,1.42,0.71
1144,1,229,51,7,198,2.28,1.14
1145,2,222,51,7,46,2.08,1.04
1146,2,217,51,7,-12,3.84,1.92
1147,2,321,51,7,127,4.48,2.24
1148,2,212,51,7,176,2.62,1.31
1149,2,199,51,7,24,4.08,2.04
1150,2,176,51,7,59,3.6,1.8
1151,2,225,51,7,134,1.94,0.97
1152,2,299,51,7,224,4.6,2.3
1153,2,232,51,7,13,4.9,2.45
1154,3,221,51,7,230,3.8,1.9
1155,3,186,51,7,7,4.12,2.06
1156,3,290,51,7,67,3.34,1.67
1157,3,158,51,7,85,4.32,2.16
1158,3,232,51,7,4,3.9,1.95
1159,3,224,51,7,181,5.86,2.93
1160,3,175,51,7,-29,2.84,1.42
1161,3,276,51,7,124,4.84,2.42
1162,3,173,51,7,113,1.94,0.97
1163,3,332,51,7,-28,2.8,1.4
1164,3,265,51,7,204,2.38,1.19
1165,3,259,51,7,51,3.56,1.78
1166,3,181,51,7,225,2.64,1.32
1167,3,148,51,7,185,3.92,1.96
1168,0,6,52,8,107,4.46,2.23
1169,0,4,52,8,138,2.56,1.28
1170,0,2,52,8,116,3.16,1.58
1171,1,237,52,8,180,3.64,1.82
1172,1,242,52,8,208,3.58,1.79
1173,3,296,52,8,80,5.1,2.55
1174,3,204,52,8,57,2.04,1.02
1175,3,297,52,8,189,5.82,2.91
1176,3,234,52,8,118,2.32,1.16
1177,3,176,52,8,-6,3.72,1.86
1178,3,244,52,8,146,3.12,1.56
1179,0,5,53,11,74,3.54,1.77
1180,1,153,53,11,65,3.8,1.9
1181,1,222,53,11,-64,2.76,1.38
1182,1,217,53,11,92,3.96,1.98
1183,2,199,53,11,120,2.8,1.4
1184,2,333,53,11,124,4.94,2.47
1185,3,194,53,11,164,3.08,1.54
1186,3,216,53,11,64,3.68,1.84
1187,3,195,53,11,170,4.46,2.23
1188,0,1,54,5,206,3.6,1.8
1189,0,4,54,5,156,5.22,2.61
1190,0,2,54,5,58,2.42,1.21
1191,0,2,54,5,181,2.68,1.34
1192,1,270,54,5,46,5.06,2.53
1193,1,255,54,5,140,4.26,2.13
1194,1,150,54,5,-18,4.14,2.07
1195,2,230,54,5,-33,3.64,1.82
1196,2,197,54,5,103,4.12,2.06
1197,2,313,54,5,115,4.7,2.35
1198,2,248,54,5,18,3.66,1.83
1199,2,193,54,5,116,3.42,1.71
1200,2,269,54,5,188,1.34,0.67
1201,2,253,54,5,69,2.58,1.29
1202,2,251,54,5,162,2.92,1.46
1203,2,255,54,5,33,3.58,1.79
1204,3,293,54,5,104,4.28,2.14
1205,3,269,54,5,111,2.66,1.33
1206,3,345,54,5,137,4.62,2.31
1207,3,169,54,5,217,4.36,2.18
1208,3,134,54,5,209,3.7,1.85
1209,0,5,55,12,200,4.52,2.26
1210,0,1,55,12,192,4.3,2.15
1211,0,1,55,12,177,2.3,1.15
1212,0,6,55,12,213,2.08,1.04
1213,0,2,55,12,36,2.7,1.35
1214,0,4,55,12,113,4.8,2.4
1215,0,2,55,12,220,3.22,1.61
1216,0,5,55,12,188,4.64,2.32
1217,0,1,55,12,197,3.4,1.7
1218,1,211,55,12,111,3.36,1.68
1219,1,212,55,12,184,3.3,1.65
1220,1,205,55,12,23,1.4,0.7
1221,1,182,55,12,12,2.58,1.29
1222,1,293,55,12,34,2.82,1.41
1223,1,208,55,12,-22,3.88,1.94
1224,1,222,55,12,118,1.86,0.93
1225,1,215,55,12,34,3.08,1.54
1226,2,302,55,12,-1,4.08,2.04
1227,2,217,55,12,217,4.62,2.31
1228,2,234,55,12,4,3.32,1.66
1229,2,276,55,12,152,0.94,0.47
1230,2,257,55,12,200,4.44,2.22
1231,2,326,55,12,-7,3.72,1.86
1232,3,225,55,12,-17,2.48,1.24
1233,3,191,55,12,151,3.52,1.76
1234,3,184,55,12,240,2.84,1.42
1235,3,266,55,12,71,4.74,2.37
1236,3,283,55,12,143,4.78,2.39
1237,3,138,55,12,211,4.76,2.38
1238,3,218,55,12,240,4.0,2.0
1239,3,339,55,12,47,3.3,1.65
1240,3,236,55,12,187,4.08,2.04
1241,0,5,56,0,155,4.46,2.23
1242,0,1,56,0,70,3.3,1.65
1243,0,7,56,0,206,2.74,1.37
1244,0,3,56,0,187,5.52,2.76
1245,0,3,56,0,193,4.78,2.39
1246,1,308,56,0,-9,3.52,1.76
1247,1,182,56,0,126,2.92,1.46
1248,1,264,56,0,133,3.58,1.79
1249,1,187,56,0,107,2.3,1.15
1250,1,408,56,0,203,3.62,1.81
1251,2,342,56,0,217,4.1,2.05
1252,2,265,56,0,62,2.94,1.47
1253,2,270,56,0,97,3.9,1.95
1254,2,213,56,0,206,4.62,2.31
1255,2,251,56,0,8,4.38,2.19
1256,2,212,56,0,143,4.6,2.3
1257,3,311,56,0,41,4.0,2.0
1258,3,199,56,0,96,2.6,1.3
1259,3,247,56,0,66,4.98,2.49
1260,3,227,56,0,73,4.48,2.24
1261,3,296,56,0,7,4.06,2.03
1262,3,204,56,0,186,4.02,2.01
1263,3,251,56,0,175,3.82,1.91
1264,3,316,56,0,99,4.92,2.46
1265,3,294,56,0,91,3.0,1.5
1266,0,3,57,5,233,2.9,1.45
1267,0,2,57,5,167,2.14,1.07
1268,0,3,57,5,153,3.86,1.93
1269,0,2,57,5,-8,4.16,2.08
1270,1,141,57,5,136,3.4,1.7
1271,1,265,57,5,59,4.62,2.31
1272,1,210,57,5,102,2.08,1.04
1273,1,457,57,5,109,4.9,2.45
1274,1,162,57,5,101,3.58,1.79
1275,1,408,57,5,36,3.74,1.87
1276,1,301,57,5,25,2.9,1.45
1277,1,248,57,5,67,4.4,2.2
1278,1,329,57,5,113,3.04,1.52
1279,2,232,57,5,95,1.54,0.77
1280,2,172,57,5,194,2.06,1.03
1281,2,208,57,5,133,3.24,1.62
1282,2,328,57,5,116,2.64,1.32
1283,3,175,57,5,142,5.76,2.88
1284,3,351,57,5,126,3.4,1.7
1285,3,153,57,5,238,3.56,1.78
1286,3,301,57,5,166,3.32,1.66
1287,3,294,57,5,68,3.62,1.81
1288,0,3,58,2,101,3.36,1.68
1289,0,2,58,2,28,4.7,2.35
1290,0,1,58,2,137,3.14,1.57
1291,1,269,58,2,137,4.78,2.39
1292,1,225,58,2,128,3.2,1.6
1293,1,271,58,2,232,2.94,1.47
1294,1,256,58,2,169,4.4,2.2
1295,1,422,58,2,191,3.42,1.71
1296,2,247,58,2,107,4.68,2.34
1297,2,168,58,2,105,2.42,1.21
1298,2,219,58,2,154,3.36,1.68
1299,2,308,58,2,195,2.0,1.0
1300,2,254,58,2,102,4.66,2.33
1301,2,284,58,2,246,1.22,0.61
1302,2,282,58,2,135,3.4,1.7
1303,2,184,58,2,-9,2.66,1.33
1304,2,187,58,2,200,3.66,1.83
1305,3,188,58,2,142,3.36,1.68
1306,3,247,58,2,238,4.58,2.29
1307,3,238,58,2,124,3.7,1.85
1308,3,303,58,2,-7,2.72,1.36
1309,3,290,58,2,-14,2.88,1.44
1310,0,4,59,9,155,2.0,1.0
1311,1,215,59,9,122,1.3,0.65
1312,1,202,59,9,53,2.74,1.37
1313,2,364,59,9,152,4.44,2.22
1314,2,198,59,9,198,4.46,2.23
1315,2,198,59,9,188,3.88,1.94
1316,2,210,59,9,177,3.6,1.8
1317,3,279,59,9,152,4.46,2.23
1318,3,195,59,9,118,4.2,2.1
1319,0,6,60,14,206,3.18,1.59
1320,0,5,60,14,101,3.5,1.75
1321,0,4,60,14,200,3.2,1.6
1322,0,2,60,14,243,3.3,1.65
1323,1,271,60,14,21,3.0,1.5
1324,1,285,60,14,40,2.2,1.1
1325,1,170,60,14,50,1.96,0.98
1326,2,391,60,14,38,3.88,1.94
1327,2,308,60,14,44,4.02,2.01
1328,2,173,60,14,96,3.16,1.58
1329,3,235,60,14,193,3.92,1.96
1330,3,286,60,14,63,3.82,1.91
1331,3,181,60,14,70,3.36,1.68
1332,3,257,60,14,8,4.44,2.22
1333,3,341,60,14,95,3.62,1.81
1334,3,181,60,14,147,4.48,2.24
1335,3,279,60,14,59,4.04,2.02
1336,0,4,61,13,188,2.72,1.36
1337,0,3,61,13,219,3.68,1.84
1338,0,7,61,13,29,5.66,2.83
1339,0,1,61,13,-60,2.36,1.18
1340,0,1,61,13,84,4.74,2.37
1341,1,364,61,13,73,1.82,0.91
1342,1,257,61,13,103,3.54,1.77
1343,1,225,61,13,10,3.6,1.8
1344,1,189,61,13,156,3.62,1.81
1345,1,276,61,13,148,3.18,1.59
1346,1,265,61,13,122,3.68,1.84
1347,1,266,61,13,139,3.84,1.92
1348,1,163,61,13,25,3.94,1.97
1349,1,194,61,13,44,3.16,1.58
1350,2,311,61,13,79,2.94,1.47
1351,2,183,61,13,90,4.34,2.17
1352,3,277,61,13,-34,2.78,1.39
1353,3,239,61,13,115,3.86,1.93
1354,3,501,61,13,125,2.66,1.33
1355,3,231,61,13,112,3.34,1.67
1356,3,289,61,13,201,3.62,1.81
1357,3,147,61,13,135,5.08,2.54
1358,3,292,61,13,130,3.08,1.54
1359,3,142,61,13,62,4.46,2.23
1360,3,186,61,13,210,5.28,2.64
1361,0,3,62,0,152,4.08,2.04
1362,0,8,62,0,96,4.96,2.48
1363,0,2,62,0,107,4.28,2.14
1364,1,199,62,0,142,2.86,1.43
1365,1,141,62,0,143,5.1,2.55
1366,1,170,62,0,117,3.06,1.53
1367,1,314,62,0,178,4.24,2.12
1368,2,190,62,0,178,3.94,1.97
