request,product,quantity,client,cluster,duedate,refuse cost,delay cost
693,0,1,114,17,152,3.58,1.79
694,0,3,114,17,211,3.66,1.83
695,0,8,114,17,78,4.88,2.44
696,0,1,115,13,51,3.6,1.8
697,0,12,115,13,190,2.06,1.03
698,0,3,115,13,-63,5.02,2.51
699,0,2,115,13,183,1.3,0.65
700,0,2,115,13,140,3.86,1.93
701,0,2,115,13,73,3.18,1.59
702,0,3,116,0,232,4.42,2.21
703,0,3,116,0,105,2.86,1.43
704,0,4,116,0,138,3.34,1.67
705,0,2,116,0,133,4.36,2.18
706,0,5,116,0,111,3.92,1.96
707,0,3,116,0,135,3.92,1.96
708,0,1,116,0,93,4.18,2.09
709,0,1,116,0,95,3.88,1.94
710,0,2,116,0,247,6.12,3.06
711,0,10,116,0,101,2.74,1.37
712,0,1,116,0,112,4.74,2.37
713,0,1,116,0,119,4.88,2.44
714,0,8,116,0,76,4.7,2.35
715,0,4,117,17,119,2.74,1.37
716,0,2,117,17,213,4.08,2.04
717,0,1,117,17,125,1.26,0.63
718,0,1,118,18,179,4.02,2.01
719,0,1,118,18,154,4.48,2.24
720,0,2,118,18,125,3.38,1.69
721,0,6,118,18,201,3.5,1.75
722,0,4,118,18,25,4.54,2.27
723,0,1,118,18,175,3.32,1.66
724,0,2,118,18,-5,2.3,1.15
725,0,2,119,15,179,4.9,2.45
726,0,3,119,15,71,1.66,0.83
727,0,2,119,15,-65,2.78,1.39
